1566300827.095545, 151.113158 37.598261 -0.100000 0 0 0 1
1566300827.195216, 152.045791 37.512161 -0.100000 0 0 0 1
1566300827.293570, 152.989761 37.426367 -0.100000 0 0 0 1
1566300827.394516, 153.921893 37.358802 -0.100000 0 0 0 1
1566300827.491510, 154.842187 37.309467 -0.100000 0 0 0 1
1566300827.592960, 155.752146 37.222755 -0.100000 0 0 0 1
1566300827.689560, 156.661605 37.154578 -0.100000 0 0 0 1
1566300827.780126, 157.559726 37.086095 0.000000 0 0 0 1
1566300827.881809, 158.457347 37.036149 0.000000 0 0 0 1
1566300827.991326, 159.355468 36.967666 0.000000 0 0 0 1
1566300828.095283, 160.241752 36.917413 0.000000 0 0 0 1
1566300828.197000, 161.105863 36.848012 0.000000 0 0 0 1
1566300828.297013, 161.980810 36.797454 0.000000 0 0 0 1
1566300828.398933, 162.855256 36.765431 0.000000 0 0 0 1
1566300828.492461, 163.708030 36.695724 0.000000 0 0 0 1
1566300828.596073, 164.571640 36.644859 0.000000 0 0 0 1
1566300828.690322, 165.400739 36.611612 0.000000 0 0 0 1
1566300828.792363, 166.253012 36.560441 0.000000 0 0 0 1
1566300828.894767, 167.070774 36.526887 0.000000 0 0 0 1
1566300828.999674, 167.899872 36.493640 0.000000 0 0 0 1
1566300829.096553, 168.717634 36.460087 0.000000 0 0 0 1
1566300829.196401, 169.512722 36.425921 0.000000 0 0 0 1
1566300829.294074, 170.319146 36.392061 0.000000 0 0 0 1
1566300829.394740, 171.114735 36.339360 0.000000 0 0 0 1
1566300829.496733, 171.898486 36.304888 0.000000 0 0 0 1
1566300829.591039, 172.682237 36.270417 0.000000 0 0 0 1
1566300829.695336, 173.454150 36.254174 0.000000 0 0 0 1
1566300829.788854, 174.226564 36.219397 0.100000 0 0 0 1
1566300829.885917, 174.987641 36.184313 0.100000 0 0 0 1
1566300829.991612, 175.748719 36.149229 0.100000 0 0 0 1
1566300830.093631, 176.487122 36.113532 0.100000 0 0 0 1
1566300830.199910, 177.236361 36.096678 0.100000 0 0 0 1
1566300830.295156, 177.974765 36.060982 0.100000 0 0 0 1
1566300830.395163, 178.712166 36.062357 0.100000 0 0 0 1
1566300830.489195, 179.428397 36.007513 0.100000 0 0 0 1
1566300830.595024, 180.154962 35.990047 0.100000 0 0 0 1
1566300830.694128, 180.870191 35.972274 0.100000 0 0 0 1
1566300830.792507, 181.574083 35.954195 0.100000 0 0 0 1
1566300830.888247, 182.267639 35.898739 0.100000 0 0 0 1
1566300830.995747, 182.982868 35.880966 0.200000 0 0 0 1
1566300831.094108, 183.675423 35.862581 0.200000 0 0 0 1
1566300831.191517, 184.345804 35.825048 0.200000 0 0 0 1
1566300831.291022, 185.016186 35.787515 0.200000 0 0 0 1
1566300831.387722, 185.686067 35.768518 0.200000 0 0 0 1
1566300831.490076, 186.355447 35.768056 0.200000 0 0 0 1
1566300831.594669, 187.014492 35.730217 0.200000 0 0 0 1
1566300831.684804, 187.673036 35.710914 0.200000 0 0 0 1
1566300831.782966, 188.308907 35.690998 0.200000 0 0 0 1
1566300831.882302, 188.956114 35.671388 0.200000 0 0 0 1
1566300831.989961, 189.591984 35.651472 0.200000 0 0 0 1
1566300832.089841, 190.227854 35.631556 0.200000 0 0 0 1
1566300832.194560, 190.841051 35.611028 0.200000 0 0 0 1
1566300832.285360, 191.466085 35.572270 0.200000 0 0 0 1
1566300832.394473, 192.067443 35.569972 0.200000 0 0 0 1
1566300832.493053, 192.668802 35.567673 0.200000 0 0 0 1
1566300832.595677, 193.270661 35.546838 0.200000 0 0 0 1
1566300832.677916, 193.872521 35.526004 0.200000 0 0 0 1
1566300832.786984, 194.463043 35.504863 0.300000 0 0 0 1
1566300832.886643, 195.030892 35.483110 0.300000 0 0 0 1
1566300832.987700, 195.598741 35.461357 0.300000 0 0 0 1
1566300833.092567, 196.155253 35.439297 0.300000 0 0 0 1
1566300833.192609, 196.711263 35.435773 0.300000 0 0 0 1
1566300833.296454, 197.244600 35.431637 0.300000 0 0 0 1
1566300833.394693, 197.767101 35.408659 0.300000 0 0 0 1
1566300833.492923, 198.277765 35.403909 0.300000 0 0 0 1
1566300833.593631, 198.778093 35.361783 0.300000 0 0 0 1
1566300833.696995, 199.265581 35.374957 0.300000 0 0 0 1
1566300833.791800, 199.719559 35.368676 0.300000 0 0 0 1
1566300833.890672, 200.173538 35.362395 0.300000 0 0 0 1
1566300833.994864, 200.616179 35.355808 0.300000 0 0 0 1
1566300834.794681, 203.762021 35.236782 0.300000 0 0 0 1
1566300834.894528, 204.102130 35.245974 0.300000 0 0 0 1
1566300834.995240, 204.409229 35.217175 0.300000 0 0 0 1
1566300835.098703, 204.726663 35.225753 0.300000 0 0 0 1
1566300835.194212, 205.033261 35.215490 0.300000 0 0 0 1
1566300835.296229, 205.328523 35.204921 0.300000 0 0 0 1
1566300835.394142, 205.601110 35.193738 0.300000 0 0 0 1
1566300835.477423, 205.885035 35.182862 0.300000 0 0 0 1
1566300835.596890, 206.157622 35.171680 0.300000 0 0 0 1
1566300835.676318, 206.407035 35.178420 0.300000 0 0 0 1
1566300835.792588, 206.656948 35.166625 0.300000 0 0 0 1
1566300835.882103, 206.884188 35.154217 0.300000 0 0 0 1
1566300835.983767, 207.122264 35.160651 0.300000 0 0 0 1
1566300836.092876, 207.338167 35.147937 0.300000 0 0 0 1
1566300836.179420, 207.553568 35.153759 0.300000 0 0 0 1
1566300836.292721, 207.735460 35.140125 0.300000 0 0 0 1
1566300836.375737, 207.917352 35.126492 0.300000 0 0 0 1
1566300836.490422, 208.087406 35.131088 0.300000 0 0 0 1
1566300836.575161, 208.257461 35.135683 0.300000 0 0 0 1
1566300836.691249, 208.405342 35.121131 0.300000 0 0 0 1
1566300836.771877, 208.540884 35.143343 0.300000 0 0 0 1
1566300836.886062, 208.688765 35.128791 0.300000 0 0 0 1
1566300836.979188, 208.813972 35.113625 0.300000 0 0 0 1
1566300837.095333, 208.939180 35.098460 0.300000 0 0 0 1
1566300837.176661, 209.052549 35.101524 0.300000 0 0 0 1
1566300837.292141, 209.154582 35.104281 0.300000 0 0 0 1
1566300837.376910, 209.257115 35.088503 0.300000 0 0 0 1
1566300837.494093, 209.347310 35.109490 0.300000 0 0 0 1
1566300837.589958, 209.427169 35.093099 0.300000 0 0 0 1
1566300837.681818, 209.494690 35.113473 0.300000 0 0 0 1
1566300837.771859, 209.563212 35.096776 0.300000 0 0 0 1
1566300837.878925, 209.620398 35.079772 0.300000 0 0 0 1
1566300837.988068, 209.677083 35.081304 0.300000 0 0 0 1
1566300838.081468, 209.722430 35.082530 0.300000 0 0 0 1
1566300838.196052, 209.779115 35.084062 0.300000 0 0 0 1
1566300838.285757, 209.824463 35.085287 0.300000 0 0 0 1
1566300838.390523, 209.870312 35.067977 0.300000 0 0 0 1
1566300838.484016, 209.904322 35.068897 0.300000 0 0 0 1
1566300838.586716, 209.949670 35.070122 0.300000 0 0 0 1
1566300838.688359, 209.995018 35.071348 0.300000 0 0 0 1
1566300838.788088, 210.029029 35.072267 0.300000 0 0 0 1
1566300838.877031, 210.074377 35.073492 0.300000 0 0 0 1
1566300838.986902, 210.108387 35.074412 0.300000 0 0 0 1
1566300839.083301, 210.131562 35.056489 0.300000 0 0 0 1
1566300839.194046, 210.165573 35.057408 0.300000 0 0 0 1
1566300839.282573, 210.199083 35.076863 0.300000 0 0 0 1
1566300839.391970, 210.222258 35.058940 0.300000 0 0 0 1
1566300839.473497, 210.244932 35.059553 0.300000 0 0 0 1
1566300839.589973, 210.278942 35.060472 0.300000 0 0 0 1
1566300839.676546, 210.301616 35.061085 0.300000 0 0 0 1
1566300839.791477, 210.324290 35.061698 0.300000 0 0 0 1
1566300839.873960, 210.346964 35.062310 0.300000 0 0 0 1
1566300839.993834, 210.369638 35.062923 0.300000 0 0 0 1
1566300840.078696, 210.403649 35.063842 0.300000 0 0 0 1
1566300840.196239, 210.449497 35.046532 0.300000 0 0 0 1
1566300840.290862, 210.506182 35.048064 0.300000 0 0 0 1
1566300840.388639, 210.562867 35.049596 0.300000 0 0 0 1
1566300840.489879, 210.642225 35.051741 0.300000 0 0 0 1
1566300840.595922, 210.721584 35.053886 0.300000 0 0 0 1
1566300840.676876, 210.824117 35.038108 0.300000 0 0 0 1
1566300840.792190, 210.925649 35.059401 0.300000 0 0 0 1
1566300840.875506, 211.050856 35.044236 0.300000 0 0 0 1
1566300841.032927, 211.186899 35.047912 0.300000 0 0 0 1
1566300841.198648, 211.504835 35.037956 0.300000 0 0 0 1
1566300841.292993, 211.686727 35.024323 0.300000 0 0 0 1
1566300841.397855, 211.891293 35.011302 0.300000 0 0 0 1
1566300841.497256, 212.106694 35.017124 0.300000 0 0 0 1
1566300841.596905, 212.345271 35.005023 0.300000 0 0 0 1
1566300841.699684, 212.583347 35.011457 0.300000 0 0 0 1
1566300841.795582, 212.855934 35.000275 0.300000 0 0 0 1
1566300842.787902, 216.577456 34.989562 0.300000 0 0 0 1
1566300842.881038, 217.020098 34.982977 0.300000 0 0 0 1
1566300842.987567, 217.474077 34.976698 0.300000 0 0 0 1
1566300843.087076, 217.939392 34.970725 0.300000 0 0 0 1
1566300843.190551, 218.404207 34.983288 0.300000 0 0 0 1
1566300843.294129, 218.881360 34.959086 0.300000 0 0 0 1
1566300843.395779, 219.358013 34.953420 0.300000 0 0 0 1
1566300843.491196, 219.811991 34.947141 0.300000 0 0 0 1
1566300843.593590, 220.277307 34.941168 0.300000 0 0 0 1
1566300843.696806, 220.731786 34.916354 0.300000 0 0 0 1
1566300843.780139, 221.185264 34.928611 0.300000 0 0 0 1
1566300843.891978, 221.650078 34.941174 0.300000 0 0 0 1
1566300843.990347, 222.104558 34.916360 0.400000 0 0 0 1
1566300844.094921, 222.581211 34.910694 0.400000 0 0 0 1
1566300844.196323, 223.057863 34.905028 0.400000 0 0 0 1
1566300844.297385, 223.545852 34.899669 0.400000 0 0 0 1
1566300844.395065, 224.033842 34.894309 0.400000 0 0 0 1
1566300844.494558, 224.544505 34.889563 0.400000 0 0 0 1
1566300844.593644, 225.055670 34.866281 0.400000 0 0 0 1
1566300844.691496, 225.588506 34.880683 0.400000 0 0 0 1
1566300844.795113, 226.122344 34.858014 0.400000 0 0 0 1
1566300844.885366, 226.667018 34.854188 0.400000 0 0 0 1
1566300844.996816, 227.223029 34.850667 0.400000 0 0 0 1
1566300845.099818, 227.790377 34.847453 0.400000 0 0 0 1
1566300845.196282, 228.369062 34.844546 0.400000 0 0 0 1
1566300845.294652, 228.970421 34.842252 0.400000 0 0 0 1
1566300845.391052, 229.560443 34.839651 0.400000 0 0 0 1
1566300845.493529, 230.161802 34.837357 0.400000 0 0 0 1
1566300845.592524, 230.774498 34.835369 0.400000 0 0 0 1
1566300845.695355, 231.398531 34.833688 0.400000 0 0 0 1
1566300845.776728, 232.011226 34.831700 0.400000 0 0 0 1
1566300845.889853, 232.646596 34.830325 0.400000 0 0 0 1
1566300845.983014, 233.281966 34.828951 0.400000 0 0 0 1
1566300846.092220, 233.929174 34.809347 0.400000 0 0 0 1
1566300846.194526, 234.564042 34.826509 0.400000 0 0 0 1
1566300846.291552, 235.210749 34.825441 0.500000 0 0 0 1
1566300846.394631, 235.857456 34.824373 0.500000 0 0 0 1
1566300846.489260, 236.504162 34.823305 0.500000 0 0 0 1
1566300846.591560, 237.139532 34.821931 0.500000 0 0 0 1
1566300846.690462, 237.797075 34.839706 0.500000 0 0 0 1
1566300846.785844, 238.433447 34.801261 0.500000 0 0 0 1
1566300846.880955, 239.068816 34.799887 0.500000 0 0 0 1
1566300846.985736, 239.716024 34.780284 0.500000 0 0 0 1
1566300847.090657, 240.352396 34.741839 0.500000 0 0 0 1
1566300847.190118, 240.966094 34.702781 0.500000 0 0 0 1
1566300847.293710, 241.591630 34.645494 0.500000 0 0 0 1
1566300847.393402, 242.206330 34.569365 0.500000 0 0 0 1
1566300847.492399, 242.810195 34.474394 0.500000 0 0 0 1
1566300847.587959, 243.403223 34.360581 0.500000 0 0 0 1
1566300847.694533, 243.985416 34.227926 0.500000 0 0 0 1
1566300847.790666, 244.568110 34.076735 0.500000 0 0 0 1
1566300847.876016, 245.139968 33.906702 0.600000 0 0 0 1
1566300847.979378, 245.700990 33.717827 0.600000 0 0 0 1
1566300848.078105, 246.240841 33.472733 0.600000 0 0 0 1
1566300848.790681, 249.673558 31.135586 0.600000 0 0 0 1
1566300848.888906, 250.116389 30.702376 0.600000 0 0 0 1
1566300848.996663, 250.547882 30.268860 0.600000 0 0 0 1
1566300849.097007, 250.969542 29.779431 0.600000 0 0 0 1
1566300849.195933, 251.369030 29.270853 0.700000 0 0 0 1
1566300849.292838, 251.746344 28.743126 0.700000 0 0 0 1
1566300849.388151, 252.112823 28.196558 0.700000 0 0 0 1
1566300849.491017, 252.446795 27.593463 0.700000 0 0 0 1
1566300849.593040, 252.769429 26.990061 0.700000 0 0 0 1
1566300849.685448, 253.093066 26.349588 0.700000 0 0 0 1
1566300849.780780, 253.394029 25.708502 0.700000 0 0 0 1
1566300849.880925, 253.673320 25.029732 0.700000 0 0 0 1
1566300849.987184, 253.929938 24.350348 0.700000 0 0 0 1
1566300850.087589, 254.175720 23.652123 0.700000 0 0 0 1
1566300850.190810, 254.422002 22.935362 0.700000 0 0 0 1
1566300850.286688, 254.668787 22.200065 0.700000 0 0 0 1
1566300850.391638, 254.893398 21.445620 0.700000 0 0 0 1
1566300850.492528, 255.141184 20.673252 0.700000 0 0 0 1
1566300850.592105, 255.378135 19.882042 0.800000 0 0 0 1
1566300850.695327, 255.615587 19.072296 0.800000 0 0 0 1
1566300850.787519, 255.853039 18.262550 0.800000 0 0 0 1
1566300850.890427, 256.102329 17.434575 0.800000 0 0 0 1
1566300850.995422, 256.329446 16.587452 0.800000 0 0 0 1
1566300851.096597, 256.579739 15.722405 0.800000 0 0 0 1
1566300851.193226, 256.830031 14.857359 0.800000 0 0 0 1
1566300851.293919, 257.058652 13.954629 0.800000 0 0 0 1
1566300851.395588, 257.298109 13.070740 0.800000 0 0 0 1
1566300851.494059, 257.527231 12.149474 0.900000 0 0 0 1
1566300851.591573, 257.755852 11.246743 0.900000 0 0 0 1
1566300851.693535, 257.995810 10.344319 0.900000 0 0 0 1
1566300851.793797, 258.213596 9.422747 0.900000 0 0 0 1
1566300851.889721, 258.431381 8.501174 0.900000 0 0 0 1
1566300851.993712, 258.637329 7.597830 0.900000 0 0 0 1
1566300852.088660, 258.864948 6.732171 0.900000 0 0 0 1
1566300852.191867, 259.060060 5.809986 0.900000 0 0 0 1
1566300852.291405, 259.265506 4.925178 0.900000 0 0 0 1
1566300852.393362, 259.471955 4.003299 0.900000 0 0 0 1
1566300852.491116, 259.655730 3.080806 1.000000 0 0 0 1
1566300852.592607, 259.840006 2.139779 1.000000 0 0 0 1
1566300852.693752, 260.035619 1.199057 1.000000 0 0 0 1
1566300852.796085, 260.220396 0.239494 1.000000 0 0 0 1
1566300852.886510, 260.393836 -0.720376 1.000000 0 0 0 1
1566300852.988148, 260.589951 -1.679633 1.000000 0 0 0 1
1566300853.095757, 260.775230 -2.657732 1.000000 0 0 0 1
1566300853.194530, 260.950173 -3.673209 1.000000 0 0 0 1
1566300853.295855, 261.113780 -4.688993 1.000000 0 0 0 1
1566300853.394678, 261.288724 -5.704470 1.000000 0 0 0 1
1566300853.493904, 261.464170 -6.738482 1.000000 0 0 0 1
1566300853.593595, 261.605604 -7.773414 1.000000 0 0 0 1
1566300853.691730, 261.770213 -8.826269 1.000000 0 0 0 1
1566300853.786185, 261.935324 -9.897659 1.100000 0 0 0 1
1566300853.883105, 262.077259 -10.951127 1.100000 0 0 0 1
1566300853.991407, 262.231534 -12.041360 1.100000 0 0 0 1
1566300854.098169, 262.363135 -13.132205 1.100000 0 0 0 1
1566300854.194884, 262.506574 -14.241280 1.100000 0 0 0 1
1566300854.293963, 262.638676 -15.350662 1.100000 0 0 0 1
1566300854.393966, 262.760443 -16.497421 1.100000 0 0 0 1
1566300854.494291, 262.882210 -17.644180 1.200000 0 0 0 1
1566300854.590186, 262.980802 -18.773016 1.200000 0 0 0 1
1566300854.692100, 263.080397 -19.938924 1.200000 0 0 0 1
1566300854.778387, 263.168654 -21.105138 1.200000 0 0 0 1
1566300854.881460, 263.256911 -22.271353 1.200000 0 0 0 1
1566300854.987398, 263.333832 -23.437873 1.200000 0 0 0 1
1566300855.096185, 263.399916 -24.623236 1.200000 0 0 0 1
1566300855.198715, 263.467003 -25.845671 1.200000 0 0 0 1
1566300855.294986, 263.533588 -27.049569 1.200000 0 0 0 1
1566300855.395888, 263.589338 -28.272310 1.200000 0 0 0 1
1566300855.495168, 263.645087 -29.495051 1.200000 0 0 0 1
1566300855.594329, 263.690001 -30.736634 1.200000 0 0 0 1
1566300855.674725, 263.723578 -31.978524 1.200000 0 0 0 1
1566300855.792442, 263.745817 -33.220720 1.200000 0 0 0 1
1566300855.892127, 263.779394 -34.462609 1.300000 0 0 0 1
1566300855.998845, 263.802134 -35.723341 1.300000 0 0 0 1
1566300856.092973, 263.801699 -36.966150 1.300000 0 0 0 1
1566300856.193583, 263.813604 -38.245724 1.300000 0 0 0 1
1566300856.295952, 263.802333 -39.507375 1.300000 0 0 0 1
1566300856.394727, 263.791062 -40.769027 1.300000 0 0 0 1
1566300856.492479, 263.791630 -42.048907 1.300000 0 0 0 1
1566300856.588199, 263.769022 -43.310865 1.300000 0 0 0 1
1566300856.693816, 263.735578 -44.591665 1.300000 0 0 0 1
1566300856.791983, 263.702134 -45.872465 1.300000 0 0 0 1
1566300856.892120, 263.668188 -47.134729 1.400000 0 0 0 1
1566300856.997749, 263.612571 -48.434678 1.400000 0 0 0 1
1566300857.078109, 263.567289 -49.697248 1.400000 0 0 0 1
1566300857.197953, 263.499833 -50.978968 1.400000 0 0 0 1
1566300857.293609, 263.432377 -52.260687 1.400000 0 0 0 1
1566300857.394054, 263.353584 -53.542713 1.400000 0 0 0 1
1566300857.489427, 263.274791 -54.824739 1.400000 0 0 0 1
1566300857.593750, 263.195497 -56.088230 1.400000 0 0 0 1
1566300857.695686, 263.105367 -57.370562 1.400000 0 0 0 1
1566300857.798652, 263.003398 -58.634665 1.500000 0 0 0 1
1566300857.885680, 262.891095 -59.936147 1.500000 0 0 0 1
1566300857.993080, 262.789627 -61.218786 1.500000 0 0 0 1
1566300858.094379, 262.664984 -62.483502 1.500000 0 0 0 1
1566300858.194318, 262.529505 -63.767060 1.500000 0 0 0 1
1566300858.291169, 262.393023 -65.013548 1.500000 0 0 0 1
1566300858.388262, 262.234869 -66.297719 1.500000 0 0 0 1
1566300858.489889, 262.088052 -67.581584 1.600000 0 0 0 1
1566300858.589567, 261.929898 -68.865756 1.600000 0 0 0 1
1566300858.691936, 261.759906 -70.131698 1.600000 0 0 0 1
1566300858.786893, 261.590915 -71.434712 1.600000 0 0 0 1
1566300858.888168, 261.410087 -72.719496 1.600000 0 0 0 1
1566300858.995525, 261.206583 -74.004894 1.600000 0 0 0 1
1566300859.096946, 261.014417 -75.289985 1.700000 0 0 0 1
1566300859.194424, 260.799576 -76.575689 1.700000 0 0 0 1
1566300859.285281, 260.585237 -77.879928 1.700000 0 0 0 1
1566300859.393629, 260.359059 -79.165939 1.700000 0 0 0 1
1566300859.493694, 260.133381 -80.470485 1.700000 0 0 0 1
1566300859.593695, 259.895866 -81.756802 1.700000 0 0 0 1
1566300859.694707, 259.670188 -83.061348 1.700000 0 0 0 1
1566300859.790344, 259.410499 -84.366814 1.700000 0 0 0 1
1566300859.891549, 259.184821 -85.671360 1.800000 0 0 0 1
1566300859.994416, 258.902457 -86.977438 1.800000 0 0 0 1
1566300860.100507, 258.665943 -88.300827 1.800000 0 0 0 1
1566300860.187606, 258.406754 -89.624828 1.800000 0 0 0 1
1566300860.291395, 258.113052 -90.931213 1.800000 0 0 0 1
1566300860.389722, 257.853362 -92.236678 1.800000 0 0 0 1
1566300860.490671, 257.570997 -93.542757 1.800000 0 0 0 1
1566300860.590292, 257.276794 -94.830606 1.800000 0 0 0 1
1566300860.684693, 256.994428 -96.136685 1.900000 0 0 0 1
1566300860.779544, 256.699723 -97.405998 1.900000 0 0 0 1
1566300860.879765, 256.382845 -98.694460 1.900000 0 0 0 1
1566300860.985584, 256.077805 -100.001152 1.900000 0 0 0 1
1566300861.081614, 255.772263 -101.289307 1.900000 0 0 0 1
1566300861.190216, 255.432710 -102.578383 1.900000 0 0 0 1
1566300861.290340, 255.116331 -103.885380 1.900000 0 0 0 1
1566300861.391139, 254.776777 -105.174456 1.900000 0 0 0 1
1566300861.485453, 254.449062 -106.481760 1.900000 0 0 0 1
1566300861.588770, 254.087334 -107.789983 1.900000 0 0 0 1
1566300861.686696, 253.736442 -109.079365 1.900000 0 0 0 1
1566300861.780446, 253.375215 -110.406124 1.900000 0 0 0 1
1566300861.877468, 253.013487 -111.714348 1.900000 0 0 0 1
1566300861.979298, 252.617245 -113.004955 2.000000 0 0 0 1
1566300862.091249, 252.244179 -114.313485 2.000000 0 0 0 1
1566300862.193968, 251.859775 -115.622322 2.000000 0 0 0 1
1566300862.292373, 251.452196 -116.913235 2.000000 0 0 0 1
1566300862.392230, 251.056454 -118.222378 2.000000 0 0 0 1
1566300862.488502, 250.638038 -119.532134 2.000000 0 0 0 1
1566300862.591144, 250.219622 -120.841890 2.000000 0 0 0 1
1566300862.689323, 249.812041 -122.132803 2.000000 0 0 0 1
1566300862.770063, 249.370950 -123.443172 2.000000 0 0 0 1
1566300862.865399, 248.941195 -124.753234 2.000000 0 0 0 1
1566300862.983270, 248.500103 -126.063603 2.000000 0 0 0 1
1566300863.093683, 248.035835 -127.356048 2.000000 0 0 0 1
1566300863.189570, 247.583405 -128.666723 2.000000 0 0 0 1
1566300863.287808, 247.130975 -129.977398 2.000000 0 0 0 1
1566300863.388238, 246.666706 -131.269844 2.000000 0 0 0 1
1566300863.484519, 246.191601 -132.581132 2.100000 0 0 0 1
1566300863.585680, 245.715994 -133.873884 2.100000 0 0 0 1
1566300863.690626, 245.217712 -135.167249 2.100000 0 0 0 1
1566300863.779127, 244.731269 -136.478843 2.100000 0 0 0 1
1566300863.879523, 244.221649 -137.772514 2.100000 0 0 0 1
1566300863.987647, 243.700191 -139.047956 2.100000 0 0 0 1
1566300864.090414, 243.191072 -140.360163 2.100000 0 0 0 1
1566300864.186135, 242.682453 -141.690905 2.100000 0 0 0 1
1566300864.277122, 242.160994 -142.966347 2.100000 0 0 0 1
1566300864.391504, 241.640537 -144.278860 2.100000 0 0 0 1
1566300864.490299, 241.120079 -145.591373 2.100000 0 0 0 1
1566300864.589787, 240.575945 -146.867428 2.200000 0 0 0 1
1566300864.669613, 240.044149 -148.180247 2.200000 0 0 0 1
1566300864.788098, 239.511852 -149.474531 2.200000 0 0 0 1
1566300864.870915, 238.968218 -150.769121 2.200000 0 0 0 1
1566300864.992580, 238.413245 -152.064017 2.200000 0 0 0 1
1566300865.074226, 237.870111 -153.377143 2.200000 0 0 0 1
1566300865.189427, 237.337312 -154.652890 2.200000 0 0 0 1
1566300865.289198, 236.771502 -155.966629 2.200000 0 0 0 1
1566300865.378796, 236.227866 -157.261218 2.200000 0 0 0 1
1566300865.486823, 235.684230 -158.555808 2.200000 0 0 0 1
1566300865.588923, 235.163769 -159.868320 2.200000 0 0 0 1
1566300865.672761, 234.620132 -161.162910 2.300000 0 0 0 1
1566300865.789784, 234.076996 -162.476035 2.300000 0 0 0 1
1566300865.886269, 233.545196 -163.788854 2.300000 0 0 0 1
1566300865.985970, 233.001558 -165.083443 2.300000 0 0 0 1
1566300866.087934, 232.469758 -166.396261 2.300000 0 0 0 1
1566300866.181050, 231.949296 -167.708773 2.300000 0 0 0 1
1566300866.287656, 231.416994 -169.003056 2.300000 0 0 0 1
1566300866.374530, 230.896531 -170.315568 2.300000 0 0 0 1
1566300866.482099, 230.364730 -171.628386 2.300000 0 0 0 1
1566300866.575100, 229.832427 -172.922668 2.300000 0 0 0 1
1566300866.684939, 229.323300 -174.234874 2.300000 0 0 0 1
1566300866.765963, 228.802836 -175.547385 2.300000 0 0 0 1
1566300866.874536, 228.282371 -176.859897 2.300000 0 0 0 1
1566300866.972024, 227.761405 -178.153872 2.400000 0 0 0 1
1566300867.084722, 227.240939 -179.466384 2.400000 0 0 0 1
1566300867.169895, 226.731811 -180.778589 2.400000 0 0 0 1
1566300867.285596, 226.210844 -182.072564 2.400000 0 0 0 1
1566300867.366857, 225.701715 -183.384769 2.400000 0 0 0 1
1566300867.481853, 225.180748 -184.678745 2.400000 0 0 0 1
1566300867.572506, 224.671618 -185.990949 2.400000 0 0 0 1
1566300867.694427, 224.162488 -187.303154 2.400000 0 0 0 1
1566300867.786919, 223.663694 -188.577981 2.400000 0 0 0 1
1566300867.884399, 223.154563 -189.890185 2.400000 0 0 0 1
1566300867.984057, 222.644932 -191.183854 2.400000 0 0 0 1
1566300868.097988, 222.147138 -192.495752 2.400000 0 0 0 1
1566300868.189327, 221.637005 -193.770885 2.500000 0 0 0 1
1566300868.292915, 221.116035 -195.064860 2.500000 0 0 0 1
1566300868.386381, 220.606402 -196.358528 2.500000 0 0 0 1
1566300868.478872, 220.108107 -197.651890 2.500000 0 0 0 1
1566300868.585849, 219.575297 -198.927636 2.500000 0 0 0 1
1566300868.676722, 219.053825 -200.203075 2.500000 0 0 0 1
1566300868.785473, 218.544191 -201.496743 2.500000 0 0 0 1
1566300868.877106, 218.034056 -202.771876 2.500000 0 0 0 1
1566300868.992485, 217.512583 -204.047315 2.500000 0 0 0 1
1566300869.079760, 216.968435 -205.323366 2.500000 0 0 0 1
1566300869.185818, 216.446961 -206.598805 2.600000 0 0 0 1
1566300869.277232, 215.913649 -207.856015 2.600000 0 0 0 1
1566300869.387447, 215.380837 -209.131760 2.600000 0 0 0 1
1566300869.478425, 214.858862 -210.388663 2.600000 0 0 0 1
1566300869.587687, 214.326050 -211.664408 2.600000 0 0 0 1
1566300869.673203, 213.815912 -212.939540 2.600000 0 0 0 1
1566300869.783810, 213.305274 -214.196136 2.600000 0 0 0 1
1566300869.869149, 212.761123 -215.472187 2.700000 0 0 0 1
1566300869.989211, 212.227809 -216.729396 2.700000 0 0 0 1
1566300870.070890, 211.717169 -217.985992 2.700000 0 0 0 1
1566300870.195223, 211.184355 -219.261737 2.700000 0 0 0 1
1566300870.274112, 210.651040 -220.518946 2.700000 0 0 0 1
1566300870.387106, 210.129062 -221.775848 2.700000 0 0 0 1
1566300870.471577, 209.607585 -223.051286 2.700000 0 0 0 1
1566300870.585385, 209.085606 -224.308188 2.700000 0 0 0 1
1566300870.671991, 208.574464 -225.546248 2.800000 0 0 0 1
1566300870.786728, 208.029810 -226.803763 2.800000 0 0 0 1
1566300870.869537, 207.519168 -228.060359 2.800000 0 0 0 1
1566300870.986956, 206.985851 -229.317567 2.800000 0 0 0 1
1566300871.072608, 206.463871 -230.574469 2.800000 0 0 0 1
1566300871.191225, 205.953228 -231.831065 2.800000 0 0 0 1
1566300871.289921, 205.431248 -233.087967 2.800000 0 0 0 1
1566300871.389096, 204.920104 -234.326026 2.800000 0 0 0 1
1566300871.488729, 204.409460 -235.582622 2.800000 0 0 0 1
1566300871.585026, 203.898315 -236.820681 2.900000 0 0 0 1
1566300871.669441, 203.364996 -238.077889 2.900000 0 0 0 1
1566300871.778663, 202.843014 -239.334791 2.900000 0 0 0 1
1566300871.872642, 202.343206 -240.572544 2.900000 0 0 0 1
1566300871.980302, 201.843899 -241.828832 2.900000 0 0 0 1
1566300872.084348, 201.332753 -243.066892 2.900000 0 0 0 1
1566300872.181113, 200.810770 -244.323793 2.900000 0 0 0 1
1566300872.284412, 200.288286 -245.562158 2.900000 0 0 0 1
1566300872.384602, 199.788977 -246.818447 2.900000 0 0 0 1
